,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_reg_alpha,param_num_leaves,param_min_data_in_leaf,param_max_depth,param_learning_rate,param_bagging_freq,param_bagging_fraction,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0,111.30656957626343,0.0,1.3869307041168213,0.0,0.95,0.19444444444444445,28,40,8,0.005,7,0.6388888888888888,"{'reg_lambda': 0.95, 'reg_alpha': 0.19444444444444445, 'num_leaves': 28, 'min_data_in_leaf': 40, 'max_depth': 8, 'learning_rate': 0.005, 'bagging_freq': 7, 'bagging_fraction': 0.6388888888888888}",-0.9573332322070641,-0.9573332322070641,0.0,92,-0.9120068324408755,-0.9120068324408755,0.0
1,98.07009553909302,0.0,1.386965274810791,0.0,0.3833333333333333,0.7611111111111111,24,20,4,0.01,7,0.6,"{'reg_lambda': 0.3833333333333333, 'reg_alpha': 0.7611111111111111, 'num_leaves': 24, 'min_data_in_leaf': 20, 'max_depth': 4, 'learning_rate': 0.01, 'bagging_freq': 7, 'bagging_fraction': 0.6}",-0.8973768868129138,-0.8973768868129138,0.0,76,-0.8174581857701361,-0.8174581857701361,0.0
2,134.04520535469055,0.0,1.8132872581481934,0.0,0.5722222222222222,0.95,48,60,12,0.005,3,0.6,"{'reg_lambda': 0.5722222222222222, 'reg_alpha': 0.95, 'num_leaves': 48, 'min_data_in_leaf': 60, 'max_depth': 12, 'learning_rate': 0.005, 'bagging_freq': 3, 'bagging_fraction': 0.6}",-0.9499472643893329,-0.9499472643893329,0.0,86,-0.9022823272686769,-0.9022823272686769,0.0
3,106.12499904632568,0.0,1.505272388458252,0.0,0.5722222222222222,0.95,84,10,3,0.1,5,0.7166666666666667,"{'reg_lambda': 0.5722222222222222, 'reg_alpha': 0.95, 'num_leaves': 84, 'min_data_in_leaf': 10, 'max_depth': 3, 'learning_rate': 0.1, 'bagging_freq': 5, 'bagging_fraction': 0.7166666666666667}",-0.8195205523024937,-0.8195205523024937,0.0,48,-0.6867388863129398,-0.6867388863129398,0.0
4,149.77191472053528,0.0,1.4460537433624268,0.0,0.95,0.6666666666666666,16,20,5,0.01,4,0.8722222222222222,"{'reg_lambda': 0.95, 'reg_alpha': 0.6666666666666666, 'num_leaves': 16, 'min_data_in_leaf': 20, 'max_depth': 5, 'learning_rate': 0.01, 'bagging_freq': 4, 'bagging_fraction': 0.8722222222222222}",-0.8912694363358605,-0.8912694363358605,0.0,72,-0.8065107516433744,-0.8065107516433744,0.0
5,115.70021033287048,0.0,1.8291351795196533,0.0,0.47777777777777775,0.1,28,40,5,0.01,6,0.6,"{'reg_lambda': 0.47777777777777775, 'reg_alpha': 0.1, 'num_leaves': 28, 'min_data_in_leaf': 40, 'max_depth': 5, 'learning_rate': 0.01, 'bagging_freq': 6, 'bagging_fraction': 0.6}",-0.8857022048884436,-0.8857022048884436,0.0,71,-0.7956323784218837,-0.7956323784218837,0.0
6,135.3810842037201,0.0,2.407594919204712,0.0,0.28888888888888886,0.19444444444444445,48,10,8,0.1,7,0.7944444444444444,"{'reg_lambda': 0.28888888888888886, 'reg_alpha': 0.19444444444444445, 'num_leaves': 48, 'min_data_in_leaf': 10, 'max_depth': 8, 'learning_rate': 0.1, 'bagging_freq': 7, 'bagging_fraction': 0.7944444444444444}",-0.8012160576807651,-0.8012160576807651,0.0,22,-0.5492619734619815,-0.5492619734619815,0.0
7,129.96872520446777,0.0,1.723135232925415,0.0,0.47777777777777775,0.1,32,20,16,0.1,6,0.8722222222222222,"{'reg_lambda': 0.47777777777777775, 'reg_alpha': 0.1, 'num_leaves': 32, 'min_data_in_leaf': 20, 'max_depth': 16, 'learning_rate': 0.1, 'bagging_freq': 6, 'bagging_fraction': 0.8722222222222222}",-0.806599442884648,-0.806599442884648,0.0,30,-0.5560836018989902,-0.5560836018989902,0.0
8,120.63168239593506,0.0,2.300670862197876,0.0,0.95,0.6666666666666666,56,40,16,0.1,5,0.6388888888888888,"{'reg_lambda': 0.95, 'reg_alpha': 0.6666666666666666, 'num_leaves': 56, 'min_data_in_leaf': 40, 'max_depth': 16, 'learning_rate': 0.1, 'bagging_freq': 5, 'bagging_fraction': 0.6388888888888888}",-0.7949800069893734,-0.7949800069893734,0.0,14,-0.5403913052073602,-0.5403913052073602,0.0
9,147.41090559959412,0.0,1.342193603515625,0.0,0.8555555555555555,0.47777777777777775,12,100,16,0.01,3,0.8722222222222222,"{'reg_lambda': 0.8555555555555555, 'reg_alpha': 0.47777777777777775, 'num_leaves': 12, 'min_data_in_leaf': 100, 'max_depth': 16, 'learning_rate': 0.01, 'bagging_freq': 3, 'bagging_fraction': 0.8722222222222222}",-0.8943639669781047,-0.8943639669781047,0.0,73,-0.8148622821617664,-0.8148622821617664,0.0
10,119.89285826683044,0.0,1.576911449432373,0.0,0.1,0.1,24,60,12,0.1,4,0.8333333333333333,"{'reg_lambda': 0.1, 'reg_alpha': 0.1, 'num_leaves': 24, 'min_data_in_leaf': 60, 'max_depth': 12, 'learning_rate': 0.1, 'bagging_freq': 4, 'bagging_fraction': 0.8333333333333333}",-0.8124183317628062,-0.8124183317628062,0.0,38,-0.5743076621735009,-0.5743076621735009,0.0
11,158.32693028450012,0.0,2.952254295349121,0.0,0.1,0.5722222222222222,76,40,8,0.05,6,0.7166666666666667,"{'reg_lambda': 0.1, 'reg_alpha': 0.5722222222222222, 'num_leaves': 76, 'min_data_in_leaf': 40, 'max_depth': 8, 'learning_rate': 0.05, 'bagging_freq': 6, 'bagging_fraction': 0.7166666666666667}",-0.7944670730230059,-0.7944670730230059,0.0,12,-0.5674941187949402,-0.5674941187949402,0.0
12,99.26973080635071,0.0,1.4127793312072754,0.0,0.95,0.8555555555555555,60,100,3,0.05,5,0.6388888888888888,"{'reg_lambda': 0.95, 'reg_alpha': 0.8555555555555555, 'num_leaves': 60, 'min_data_in_leaf': 100, 'max_depth': 3, 'learning_rate': 0.05, 'bagging_freq': 5, 'bagging_fraction': 0.6388888888888888}",-0.8513128142141989,-0.8513128142141989,0.0,58,-0.7207729099914598,-0.7207729099914598,0.0
13,145.9978494644165,0.0,2.374976396560669,0.0,0.19444444444444445,0.1,52,100,12,0.1,6,0.7944444444444444,"{'reg_lambda': 0.19444444444444445, 'reg_alpha': 0.1, 'num_leaves': 52, 'min_data_in_leaf': 100, 'max_depth': 12, 'learning_rate': 0.1, 'bagging_freq': 6, 'bagging_fraction': 0.7944444444444444}",-0.7821038020155284,-0.7821038020155284,0.0,5,-0.5410140748864007,-0.5410140748864007,0.0
14,130.65439701080322,0.0,1.9332761764526367,0.0,0.95,0.3833333333333333,88,20,5,0.05,4,0.7944444444444444,"{'reg_lambda': 0.95, 'reg_alpha': 0.3833333333333333, 'num_leaves': 88, 'min_data_in_leaf': 20, 'max_depth': 5, 'learning_rate': 0.05, 'bagging_freq': 4, 'bagging_fraction': 0.7944444444444444}",-0.8134238440662923,-0.8134238440662923,0.0,39,-0.6342518380565204,-0.6342518380565204,0.0
15,132.3635859489441,0.0,1.59159517288208,0.0,0.5722222222222222,0.7611111111111111,24,40,8,0.05,6,0.8722222222222222,"{'reg_lambda': 0.5722222222222222, 'reg_alpha': 0.7611111111111111, 'num_leaves': 24, 'min_data_in_leaf': 40, 'max_depth': 8, 'learning_rate': 0.05, 'bagging_freq': 6, 'bagging_fraction': 0.8722222222222222}",-0.8033267024787841,-0.8033267024787841,0.0,24,-0.6107022789173747,-0.6107022789173747,0.0
16,134.07680368423462,0.0,1.5826747417449951,0.0,0.5722222222222222,0.95,68,20,4,0.1,3,0.9111111111111111,"{'reg_lambda': 0.5722222222222222, 'reg_alpha': 0.95, 'num_leaves': 68, 'min_data_in_leaf': 20, 'max_depth': 4, 'learning_rate': 0.1, 'bagging_freq': 3, 'bagging_fraction': 0.9111111111111111}",-0.8152600434445677,-0.8152600434445677,0.0,42,-0.6359844969045707,-0.6359844969045707,0.0
17,124.4626157283783,0.0,1.8299312591552734,0.0,0.8555555555555555,0.7611111111111111,28,20,6,0.05,4,0.7166666666666667,"{'reg_lambda': 0.8555555555555555, 'reg_alpha': 0.7611111111111111, 'num_leaves': 28, 'min_data_in_leaf': 20, 'max_depth': 6, 'learning_rate': 0.05, 'bagging_freq': 4, 'bagging_fraction': 0.7166666666666667}",-0.8051366976612324,-0.8051366976612324,0.0,28,-0.6190914558709071,-0.6190914558709071,0.0
18,151.64789032936096,0.0,2.37265944480896,0.0,0.28888888888888886,0.5722222222222222,60,20,8,0.05,3,0.7944444444444444,"{'reg_lambda': 0.28888888888888886, 'reg_alpha': 0.5722222222222222, 'num_leaves': 60, 'min_data_in_leaf': 20, 'max_depth': 8, 'learning_rate': 0.05, 'bagging_freq': 3, 'bagging_fraction': 0.7944444444444444}",-0.7969971551299223,-0.7969971551299223,0.0,16,-0.5713630104251408,-0.5713630104251408,0.0
19,138.6909282207489,0.0,2.609816312789917,0.0,0.6666666666666666,0.5722222222222222,76,100,-1,0.1,5,0.7166666666666667,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.5722222222222222, 'num_leaves': 76, 'min_data_in_leaf': 100, 'max_depth': -1, 'learning_rate': 0.1, 'bagging_freq': 5, 'bagging_fraction': 0.7166666666666667}",-0.781975853123644,-0.781975853123644,0.0,4,-0.5255345647691607,-0.5255345647691607,0.0
20,135.10705637931824,0.0,2.032965660095215,0.0,0.19444444444444445,0.8555555555555555,40,10,5,0.1,4,0.8333333333333333,"{'reg_lambda': 0.19444444444444445, 'reg_alpha': 0.8555555555555555, 'num_leaves': 40, 'min_data_in_leaf': 10, 'max_depth': 5, 'learning_rate': 0.1, 'bagging_freq': 4, 'bagging_fraction': 0.8333333333333333}",-0.8119195090903203,-0.8119195090903203,0.0,36,-0.6011708630539471,-0.6011708630539471,0.0
21,143.96325278282166,0.0,2.1182186603546143,0.0,0.5722222222222222,0.95,56,100,12,0.05,6,0.7944444444444444,"{'reg_lambda': 0.5722222222222222, 'reg_alpha': 0.95, 'num_leaves': 56, 'min_data_in_leaf': 100, 'max_depth': 12, 'learning_rate': 0.05, 'bagging_freq': 6, 'bagging_fraction': 0.7944444444444444}",-0.7833752461707033,-0.7833752461707033,0.0,6,-0.5666863052847849,-0.5666863052847849,0.0
22,137.80209493637085,0.0,1.4535307884216309,0.0,0.47777777777777775,0.19444444444444445,36,100,4,0.005,3,0.8722222222222222,"{'reg_lambda': 0.47777777777777775, 'reg_alpha': 0.19444444444444445, 'num_leaves': 36, 'min_data_in_leaf': 100, 'max_depth': 4, 'learning_rate': 0.005, 'bagging_freq': 3, 'bagging_fraction': 0.8722222222222222}",-0.9689749776143541,-0.9689749776143541,0.0,99,-0.9388311163663934,-0.9388311163663934,0.0
23,125.19569230079651,0.0,2.0807652473449707,0.0,0.6666666666666666,0.1,48,40,12,0.05,5,0.6777777777777778,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.1, 'num_leaves': 48, 'min_data_in_leaf': 40, 'max_depth': 12, 'learning_rate': 0.05, 'bagging_freq': 5, 'bagging_fraction': 0.6777777777777778}",-0.7987639984752405,-0.7987639984752405,0.0,17,-0.5745666910457726,-0.5745666910457726,0.0
24,120.29709482192993,0.0,1.3085310459136963,0.0,0.19444444444444445,0.5722222222222222,24,60,3,0.1,4,0.9111111111111111,"{'reg_lambda': 0.19444444444444445, 'reg_alpha': 0.5722222222222222, 'num_leaves': 24, 'min_data_in_leaf': 60, 'max_depth': 3, 'learning_rate': 0.1, 'bagging_freq': 4, 'bagging_fraction': 0.9111111111111111}",-0.8175353872481728,-0.8175353872481728,0.0,47,-0.6805742680565906,-0.6805742680565906,0.0
25,143.12088871002197,0.0,1.5856246948242188,0.0,0.95,0.3833333333333333,36,20,12,0.01,6,0.7944444444444444,"{'reg_lambda': 0.95, 'reg_alpha': 0.3833333333333333, 'num_leaves': 36, 'min_data_in_leaf': 20, 'max_depth': 12, 'learning_rate': 0.01, 'bagging_freq': 6, 'bagging_fraction': 0.7944444444444444}",-0.8748509624085137,-0.8748509624085137,0.0,63,-0.7638831592105775,-0.7638831592105775,0.0
26,152.96934843063354,0.0,1.9879989624023438,0.0,0.19444444444444445,0.5722222222222222,60,40,5,0.05,3,0.8722222222222222,"{'reg_lambda': 0.19444444444444445, 'reg_alpha': 0.5722222222222222, 'num_leaves': 60, 'min_data_in_leaf': 40, 'max_depth': 5, 'learning_rate': 0.05, 'bagging_freq': 3, 'bagging_fraction': 0.8722222222222222}",-0.8135280255803652,-0.8135280255803652,0.0,40,-0.6318122747817836,-0.6318122747817836,0.0
27,145.6464421749115,0.0,1.8106911182403564,0.0,0.6666666666666666,0.95,76,20,5,0.01,3,0.7555555555555555,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.95, 'num_leaves': 76, 'min_data_in_leaf': 20, 'max_depth': 5, 'learning_rate': 0.01, 'bagging_freq': 3, 'bagging_fraction': 0.7555555555555555}",-0.8838717987178805,-0.8838717987178805,0.0,69,-0.7952285370641967,-0.7952285370641967,0.0
28,150.40633821487427,0.0,2.091996192932129,0.0,0.95,0.8555555555555555,60,40,12,0.1,6,0.9111111111111111,"{'reg_lambda': 0.95, 'reg_alpha': 0.8555555555555555, 'num_leaves': 60, 'min_data_in_leaf': 40, 'max_depth': 12, 'learning_rate': 0.1, 'bagging_freq': 6, 'bagging_fraction': 0.9111111111111111}",-0.7871067925527433,-0.7871067925527433,0.0,9,-0.5269576672627483,-0.5269576672627483,0.0
29,114.82642245292664,0.0,1.5212090015411377,0.0,0.47777777777777775,0.19444444444444445,20,40,-1,0.1,5,0.7944444444444444,"{'reg_lambda': 0.47777777777777775, 'reg_alpha': 0.19444444444444445, 'num_leaves': 20, 'min_data_in_leaf': 40, 'max_depth': -1, 'learning_rate': 0.1, 'bagging_freq': 5, 'bagging_fraction': 0.7944444444444444}",-0.7924581543301149,-0.7924581543301149,0.0,10,-0.5878906660087536,-0.5878906660087536,0.0
30,123.90422987937927,0.0,1.6083247661590576,0.0,0.8555555555555555,0.6666666666666666,32,20,12,0.01,6,0.6777777777777778,"{'reg_lambda': 0.8555555555555555, 'reg_alpha': 0.6666666666666666, 'num_leaves': 32, 'min_data_in_leaf': 20, 'max_depth': 12, 'learning_rate': 0.01, 'bagging_freq': 6, 'bagging_fraction': 0.6777777777777778}",-0.878140793410302,-0.878140793410302,0.0,66,-0.7691778062611504,-0.7691778062611504,0.0
31,98.80650091171265,0.0,1.407270908355713,0.0,0.28888888888888886,0.7611111111111111,16,100,-1,0.05,6,0.6388888888888888,"{'reg_lambda': 0.28888888888888886, 'reg_alpha': 0.7611111111111111, 'num_leaves': 16, 'min_data_in_leaf': 100, 'max_depth': -1, 'learning_rate': 0.05, 'bagging_freq': 6, 'bagging_fraction': 0.6388888888888888}",-0.8088548066137782,-0.8088548066137782,0.0,34,-0.640759622933901,-0.640759622933901,0.0
32,112.78380632400513,0.0,1.3843238353729248,0.0,0.7611111111111111,0.1,24,60,12,0.01,3,0.6388888888888888,"{'reg_lambda': 0.7611111111111111, 'reg_alpha': 0.1, 'num_leaves': 24, 'min_data_in_leaf': 60, 'max_depth': 12, 'learning_rate': 0.01, 'bagging_freq': 3, 'bagging_fraction': 0.6388888888888888}",-0.8806081096532181,-0.8806081096532181,0.0,68,-0.7791111004322158,-0.7791111004322158,0.0
33,120.79140758514404,0.0,1.6130716800689697,0.0,0.6666666666666666,0.7611111111111111,60,100,4,0.1,5,0.8722222222222222,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.7611111111111111, 'num_leaves': 60, 'min_data_in_leaf': 100, 'max_depth': 4, 'learning_rate': 0.1, 'bagging_freq': 5, 'bagging_fraction': 0.8722222222222222}",-0.8156445754516042,-0.8156445754516042,0.0,43,-0.6359734692171743,-0.6359734692171743,0.0
34,134.4729380607605,0.0,1.7678806781768799,0.0,0.28888888888888886,0.47777777777777775,48,20,5,0.05,4,0.9111111111111111,"{'reg_lambda': 0.28888888888888886, 'reg_alpha': 0.47777777777777775, 'num_leaves': 48, 'min_data_in_leaf': 20, 'max_depth': 5, 'learning_rate': 0.05, 'bagging_freq': 4, 'bagging_fraction': 0.9111111111111111}",-0.8093805188100819,-0.8093805188100819,0.0,35,-0.6306578606936954,-0.6306578606936954,0.0
35,107.87227153778076,0.0,1.3335461616516113,0.0,0.7611111111111111,0.5722222222222222,20,40,-1,0.005,6,0.6388888888888888,"{'reg_lambda': 0.7611111111111111, 'reg_alpha': 0.5722222222222222, 'num_leaves': 20, 'min_data_in_leaf': 40, 'max_depth': -1, 'learning_rate': 0.005, 'bagging_freq': 6, 'bagging_fraction': 0.6388888888888888}",-0.9592017583173894,-0.9592017583173894,0.0,96,-0.9193154871108784,-0.9193154871108784,0.0
36,93.74511909484863,0.0,1.2759394645690918,0.0,0.3833333333333333,0.1,12,100,8,0.1,3,0.6,"{'reg_lambda': 0.3833333333333333, 'reg_alpha': 0.1, 'num_leaves': 12, 'min_data_in_leaf': 100, 'max_depth': 8, 'learning_rate': 0.1, 'bagging_freq': 3, 'bagging_fraction': 0.6}",-0.8122461508327888,-0.8122461508327888,0.0,37,-0.6322901312130211,-0.6322901312130211,0.0
37,115.85463690757751,0.0,1.6758315563201904,0.0,0.95,0.95,24,10,-1,0.1,4,0.7555555555555555,"{'reg_lambda': 0.95, 'reg_alpha': 0.95, 'num_leaves': 24, 'min_data_in_leaf': 10, 'max_depth': -1, 'learning_rate': 0.1, 'bagging_freq': 4, 'bagging_fraction': 0.7555555555555555}",-0.816690228995996,-0.816690228995996,0.0,44,-0.5762182253163275,-0.5762182253163275,0.0
38,131.3064889907837,0.0,1.302704095840454,0.0,0.47777777777777775,0.7611111111111111,12,20,5,0.1,3,0.95,"{'reg_lambda': 0.47777777777777775, 'reg_alpha': 0.7611111111111111, 'num_leaves': 12, 'min_data_in_leaf': 20, 'max_depth': 5, 'learning_rate': 0.1, 'bagging_freq': 3, 'bagging_fraction': 0.95}",-0.7947067104036459,-0.7947067104036459,0.0,13,-0.6273156463607913,-0.6273156463607913,0.0
39,112.02145314216614,0.0,1.2255864143371582,0.0,0.6666666666666666,0.3833333333333333,72,40,3,0.01,5,0.7944444444444444,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.3833333333333333, 'num_leaves': 72, 'min_data_in_leaf': 40, 'max_depth': 3, 'learning_rate': 0.01, 'bagging_freq': 5, 'bagging_fraction': 0.7944444444444444}",-0.9239347751796012,-0.9239347751796012,0.0,82,-0.8548618894834312,-0.8548618894834312,0.0
40,126.09812593460083,0.0,2.209038257598877,0.0,0.95,0.19444444444444445,60,10,6,0.01,5,0.6388888888888888,"{'reg_lambda': 0.95, 'reg_alpha': 0.19444444444444445, 'num_leaves': 60, 'min_data_in_leaf': 10, 'max_depth': 6, 'learning_rate': 0.01, 'bagging_freq': 5, 'bagging_fraction': 0.6388888888888888}",-0.8756415038199052,-0.8756415038199052,0.0,64,-0.7761027351231914,-0.7761027351231914,0.0
41,159.70461440086365,0.0,2.2599709033966064,0.0,0.5722222222222222,0.47777777777777775,52,20,12,0.05,6,0.9111111111111111,"{'reg_lambda': 0.5722222222222222, 'reg_alpha': 0.47777777777777775, 'num_leaves': 52, 'min_data_in_leaf': 20, 'max_depth': 12, 'learning_rate': 0.05, 'bagging_freq': 6, 'bagging_fraction': 0.9111111111111111}",-0.7849435407383786,-0.7849435407383786,0.0,7,-0.5666118253379675,-0.5666118253379675,0.0
42,102.58380317687988,0.0,1.2736225128173828,0.0,0.7611111111111111,0.5722222222222222,12,100,8,0.005,7,0.6,"{'reg_lambda': 0.7611111111111111, 'reg_alpha': 0.5722222222222222, 'num_leaves': 12, 'min_data_in_leaf': 100, 'max_depth': 8, 'learning_rate': 0.005, 'bagging_freq': 7, 'bagging_fraction': 0.6}",-0.9666477730972848,-0.9666477730972848,0.0,98,-0.934809666406183,-0.934809666406183,0.0
43,118.88657069206238,0.0,1.5306639671325684,0.0,0.1,0.1,16,60,12,0.05,4,0.7166666666666667,"{'reg_lambda': 0.1, 'reg_alpha': 0.1, 'num_leaves': 16, 'min_data_in_leaf': 60, 'max_depth': 12, 'learning_rate': 0.05, 'bagging_freq': 4, 'bagging_fraction': 0.7166666666666667}",-0.8152428201804646,-0.8152428201804646,0.0,41,-0.6404463945117368,-0.6404463945117368,0.0
44,164.53281831741333,0.0,2.0967960357666016,0.0,0.8555555555555555,0.8555555555555555,40,10,6,0.05,3,0.9111111111111111,"{'reg_lambda': 0.8555555555555555, 'reg_alpha': 0.8555555555555555, 'num_leaves': 40, 'min_data_in_leaf': 10, 'max_depth': 6, 'learning_rate': 0.05, 'bagging_freq': 3, 'bagging_fraction': 0.9111111111111111}",-0.7999533999041204,-0.7999533999041204,0.0,19,-0.6039188525994348,-0.6039188525994348,0.0
45,136.684552192688,0.0,1.8682494163513184,0.0,0.5722222222222222,0.3833333333333333,32,10,5,0.05,5,0.9111111111111111,"{'reg_lambda': 0.5722222222222222, 'reg_alpha': 0.3833333333333333, 'num_leaves': 32, 'min_data_in_leaf': 10, 'max_depth': 5, 'learning_rate': 0.05, 'bagging_freq': 5, 'bagging_fraction': 0.9111111111111111}",-0.8084371092451554,-0.8084371092451554,0.0,31,-0.6316059714090873,-0.6316059714090873,0.0
46,109.576740026474,0.0,1.2927846908569336,0.0,0.6666666666666666,0.8555555555555555,64,100,3,0.1,7,0.8722222222222222,"{'reg_lambda': 0.6666666666666666, 'reg_alpha': 0.8555555555555555, 'num_leaves': 64, 'min_data_in_leaf': 100, 'max_depth': 3, 'learning_rate': 0.1, 'bagging_freq': 7, 'bagging_fraction': 0.8722222222222222}",-0.823362984911897,-0.823362984911897,0.0,51,-0.6800439792610556,-0.6800439792610556,0.0
47,118.70401573181152,0.0,1.6430933475494385,0.0,0.1,0.3833333333333333,60,20,4,0.05,5,0.7944444444444444,"{'reg_lambda': 0.1, 'reg_alpha': 0.3833333333333333, 'num_leaves': 60, 'min_data_in_leaf': 20, 'max_depth': 4, 'learning_rate': 0.05, 'bagging_freq': 5, 'bagging_fraction': 0.7944444444444444}",-0.8249668267258643,-0.8249668267258643,0.0,53,-0.6709052664723116,-0.6709052664723116,0.0
48,107.03806209564209,0.0,1.8613035678863525,0.0,0.3833333333333333,0.6666666666666666,40,10,12,0.1,6,0.6,"{'reg_lambda': 0.3833333333333333, 'reg_alpha': 0.6666666666666666, 'num_leaves': 40, 'min_data_in_leaf': 10, 'max_depth': 12, 'learning_rate': 0.1, 'bagging_freq': 6, 'bagging_fraction': 0.6}",-0.8032980193313783,-0.8032980193313783,0.0,23,-0.5562622837047997,-0.5562622837047997,0.0
